LocalCode:42;Name;state;city;zip_code;latitude;longitude;OfficeAddress;id;FoundingDate;closedDate;acquiredDate;object_id;BusinessField;NumContributors;NumPartners
775;Sampa;WA;Redmond;98052;47.682233;-122.135521;;c:444;01.03.2005;22.10.2019;;c:444;web;1;3
793;DanceJam;CA;San Francisco;94103;37.781557;-122.407959;;c:454;01.04.2007;05.11.2015;;c:454;games_video;1;4
47;Right90;CA;Foster City;94404;37.571318;-122.267962;;c:11531;01.01.2003;;22.03.2018;c:11531;software;2.6667;5
1043;SocialMedia.com;CA;San Francisco;94107;37.775196;-122.419204;;c:741;01.01.2007;;12.12.2017;c:741;advertising;2.6667;23
657;BuyWithMe;NY;New York;10014;40.730646;-73.986614;New York NY 10014;c:37826;01.03.2009;;28.03.2016;c:37826;ecommerce;1.5;21
1037;Photobucket;CO;Denver;80205;47.601803;-122.332085;;c:7299;01.06.2003;;30.08.2019;c:7299;web;2;35
623;XtremIO;CA;Cupertino;95014;37.320309;-122.05004;Cupertino CA 95014;c:35579;01.01.2009;;18.04.2015;c:35579;enterprise;2;4
359;Level 5 Networks;CA;Sunnyvale;94086;37.36883;-122.03635;Sunnyvale CA 94086;c:21654;01.01.2002;;02.12.2015;c:21654;semiconductor;4;3
927;Votizen;CA;Mountain View;94041;37.388869;-122.072353;Mountain View CA 94041;c:57338;19.03.2009;;30.12.2014;c:57338;web;8.5;6
223;Siimpel Corporation;CA;Arcadia;91006;34.1086325;-118.0215818;;c:16613;01.01.2000;;05.02.2016;c:16613;hardware;4.25;7
590;TalkPlus;CA;San Mateo;94402;37.553743;-122.300246;;c:334;01.02.2004;18.05.2015;;c:334;web;1;6
1109;Napera Networks;WA;Bellevue;98006;47.578174;-122.212731;;c:8527;01.12.2006;;26.11.2017;c:8527;network_hosting;1;3
105;NebuAd;CA;Redwood City;;39.78373;-100.445882;Redwood City CA 94063-2026;c:1389;01.01.2006;10.06.2016;;c:1389;advertising;1;2
559;Tercica;CA;Brisbane;94005;37.674559;-122.385658;;c:31614;01.01.2002;;13.11.2019;c:31614;biotech;1;11
167;Robotgalaxy;NY;New York;10003;40.737216;-73.990947;;c:15709;01.01.2006;21.01.2016;;c:15709;games_video;1;1
983;PasswordBank;CA;Sunnyvale;94085;37.36883;-122.03635;Sunnyvale CA 94085;c:63053;01.01.2008;;08.09.2015;c:63053;software;1;6
1007;SnapTell;CA;Palo Alto;94306;37.433414;-122.128772;;c:668;01.01.2006;;07.04.2016;c:668;software;4;5
1073;Gigi Hill;CA;Yorba Linda;92887;33.87751;-117.727046;Yorba Linda CA 92887;c:79149;01.01.2009;10.02.2015;;c:79149;manufacturing;1;9
248;CloudShield Technologies;CA;Sunnyvale;94089;37.409618;-122.017792;;c:17070;01.01.2000;;21.06.2015;c:17070;software;4.5;11
1039;Instinctiv;NY;New York;10011;40.73901;-73.997259;New York NY 10011;c:7329;01.08.2007;;17.04.2019;c:7329;mobile;2;5
460;Anchor Bay Technologies;CA;Campbell;95008;37.2496346;-121.9665932;;c:26666;01.10.2001;;27.12.2018;c:26666;semiconductor;3;5
584;Waze;CA;Palo Alto;94301;37.441537;-122.158332;Palo Alto CA 94301;c:32475;01.01.2007;;24.02.2018;c:32475;transportation;2.6667;18
916;Aster Data Systems;CA;San Carlos;94070;37.5068854;-122.2475729;;c:5585;01.07.2005;;10.03.2016;c:5585;analytics;4.5;13
949;Diversion;CA;Los Angeles;90024;34.050451;-118.437775;Los Angeles CA 90024;c:59298;01.05.2010;08.08.2018;;c:59298;games_video;2;5
331;Codesion;CA;Palo Alto;94301;37.441537;-122.158332;Palo Alto CA 94301;c:19725;01.01.2002;;22.11.2016;c:19725;software;1;4
652;Xoopit;CA;San Francisco;94110;37.7617955;-122.4092704;;c:3770;01.01.2004;;01.09.2016;c:3770;web;7;4
83;One Block Off the Grid (1BOG);CA;San Francisco;941017;37.792871;-122.400747;;c:13127;01.11.2008;;22.10.2019;c:13127;cleantech;1;8
947;Appature;WA;Seattle;98104;39.78373;-100.445882;Seattle WA 98104;c:59187;01.01.2007;;05.12.2017;c:59187;enterprise;3;6
427;Action Engine;WA;Bellevue;98005;47.631239;-122.16806;;c:253;01.02.2000;;12.09.2019;c:253;mobile;1.4;9
93;Blackwave;MA;Acton;1720;42.49739;-71.416794;;c:1350;01.01.2006;;30.04.2018;c:1350;network_hosting;2.6667;14
453;SoftLayer;TX;Dallas;75244;33.017317;-96.837682;;c:26240;01.01.2005;;16.10.2019;c:26240;network_hosting;1;10
614;Mytopia;CA;Palo Alto;94301;34.007967;-118.489681;;c:3487;01.01.2007;;22.01.2015;c:3487;games_video;2;10
416;JackPot Rewards;MA;Newton;2466;42.337037;-71.251748;;c:2478;01.01.2008;05.08.2018;;c:2478;web;4;7
724;Andigilog;AZ;Tempe;85284;33.414414;-111.909447;Tempe AZ 85284;c:42062;01.01.1996;04.02.2015;;c:42062;semiconductor;7;0
874;BARRX Medical;CA;Sunnyvale;94085;37.36883;-122.03635;Sunnyvale CA 94085;c:51890;01.01.2003;;30.01.2017;c:51890;medical;6;6
264;Power Analog Microelectronics;CA;Santa Clara;95051;37.3767076;-121.997483;;c:17481;01.01.2004;27.09.2019;;c:17481;hardware;1;2
131;Classiphix;OH;Toledo;43607;41.678675;-83.512728;Toledo OH 43607;c:148284;19.09.2009;15.04.2017;;c:148284;ecommerce;1;1
663;StartupDigest;WA;Seattle;98101;47.603832;-122.330062;Seattle WA 98101;c:38095;16.11.2009;;17.02.2019;c:38095;news;1;11
731;WiLinx;CA;Carlsbad;92008;33.158093;-117.350597;Carlsbad CA 92008;c:42227;01.01.2003;05.05.2018;;c:42227;semiconductor;1;0
711;Cohuman;CA;San Francisco;94111;37.779281;-122.419236;San Francisco CA 94111;c:41006;09.10.2009;;17.09.2019;c:41006;enterprise;3;4
488;Correlix;NY;New York;10038;40.707645;-74.010816;;c:27938;01.01.2006;09.08.2016;;c:27938;enterprise;3;5
505;Redwood Systems;CA;Fremont;94538;37.4815098;-121.9453283;;c:28482;01.01.2008;;08.06.2019;c:28482;cleantech;2.25;14
932;OtherInbox;TX;Austin;78701;30.269004;-97.740395;;c:5801;01.01.2008;;16.09.2016;c:5801;messaging;4.75;4
283;M-Factor;CA;San Mateo;94404;37.555962;-122.288006;;c:17738;01.01.2003;;02.09.2019;c:17738;software;3;3
786;Athena Design Systems;CA;Santa Clara;95051;37.354469;-121.990433;Santa Clara CA 95051;c:45112;01.01.2003;15.02.2015;;c:45112;software;6;0
376;Servo Software;CA;San Mateo;94403;37.552262;-122.292146;;c:22726;01.01.2008;;13.02.2017;c:22726;software;1;11
754;Levanta;CA;San Mateo;94402;37.551882;-122.313472;San Mateo CA 94402;c:43458;01.01.1998;25.05.2015;;c:43458;software;1;2
322;EdgeSpring;CA;San Mateo;94401;37.566009;-122.321646;San Mateo CA 94401;c:195233;01.07.2010;;11.12.2018;c:195233;analytics;1.5;15
976;DotSpots;CA;Torrance;90501;33.831671;-118.315766;;c:6219;01.09.2007;30.07.2019;;c:6219;public_relations;1;5
669;about.me;CA;San Francisco;94110;37.755068;-122.418026;;c:38337;05.02.2013;;05.08.2019;c:38337;web;4;21
346;Republic Project;CA;Santa Monica;90291;33.6156634;-111.8931647;;c:20672;01.08.2008;;07.05.2017;c:20672;advertising;5;13
122;Hit Systems;FL;Altamonte Springs;32714;28.66677;-81.392794;;c:14483;01.09.2008;05.06.2018;;c:14483;enterprise;1;2
781;Yamisee;CT;Westport;6880;39.364504;-84.247556;Westport CT 6880;c:44616;01.01.2010;28.04.2016;;c:44616;web;1;2
969;Thinkfuse;WA;Seattle;98109;47.603832;-122.330062;Seattle WA 98109;c:60580;01.08.2010;;20.01.2015;c:60580;enterprise;5;6
37;EchoSign;CA;Palo Alto;94301;37.445326;-122.160671;;c:1111;15.07.2005;;09.10.2015;c:1111;web;1;8
519;PI Corporation;WA;Seattle;98104;47.602416;-122.332614;;c:2955;01.01.2003;;17.07.2018;c:2955;network_hosting;1;2
133;MoveableCode, Inc.;RI;Providence;2903;41.818712;-71.411775;;c:148566;01.01.2010;21.07.2017;;c:148566;mobile;1;3
1022;Daylife;NY;New York;10013;40.643438;-73.886452;;c:703;01.04.2006;;29.04.2018;c:703;enterprise;1.5;16
676;Desktone;MA;Chelmsford;1824;42.599814;-71.367284;Chelmsford MA 1824;c:38721;01.01.2006;;13.01.2016;c:38721;network_hosting;3;6
1074;Pulse;CA;San Francisco;94105;37.779281;-122.419236;San Francisco CA 94105;c:79431;01.05.2010;;26.01.2019;c:79431;news;4.5;23
857;Opzi;CA;San Francisco;94107;37.779281;-122.419236;San Francisco CA 94107;c:50449;01.05.2010;23.12.2015;;c:50449;games_video;1;5
975;Standing Cloud;CO;Boulder;80302;40.011355;-105.274166;Boulder CO 80302;c:61783;01.01.2009;;11.04.2015;c:61783;enterprise;1.5;4
9;Where I've Been;IL;Chicago;60647;41.916619;-87.686634;;c:10199;08.06.2007;;15.07.2017;c:10199;travel;1;3
648;HipChat;CA;San Francisco;94103;37.779281;-122.419236;San Francisco CA 94103;c:37304;01.09.2009;;20.06.2018;c:37304;messaging;3;4
294;ScaleIO;CA;Palo Alto;94301;37.441537;-122.158332;Palo Alto CA 94301;c:179507;01.01.2011;;30.09.2015;c:179507;software;2;1
907;GroupMe;NY;New York;10010;40.730646;-73.986614;New York NY 10010;c:55122;01.05.2010;;24.03.2016;c:55122;messaging;8.5;16
45;WeAre.Us;CA;San Francisco;94110;37.7611016;-122.4160008;;c:11498;01.12.2007;12.12.2014;;c:11498;advertising;3;7
189;Kickfire;CA;Santa Clara;95054;37.381876;-121.95993;;c:16134;01.01.2006;26.07.2019;;c:16134;software;4;4
622;LifeSize, a Division of Logitech;TX;Austin;78746;30.265927;-97.783642;Austin TX 78746;c:35511;01.01.2003;;24.04.2015;c:35511;public_relations;5.5;16
528;CHiL Semiconductor;CA;El Segundo,;;33.916552;-118.397491;;c:30152;01.01.2006;;14.11.2019;c:30152;semiconductor;2.3333;7
477;Aptana;CA;San Mateo;94404;37.5568425;-122.2884881;;c:27339;01.01.2007;;05.05.2015;c:27339;software;2;3
435;Enpirion;NJ;Hampton;8827;40.707045;-74.956003;Hampton NJ 8827;c:25510;01.01.2001;;14.05.2017;c:25510;semiconductor;6;8
594;RFinity;ID;Idaho Falls;83402;43.493525;-112.040092;Idaho Falls ID 83402;c:33519;01.10.2008;11.09.2015;;c:33519;mobile;1;5
730;ecoATM;CA;San Diego;92121;32.901049;-117.192656;San Diego CA 92121;c:42223;02.08.2008;;30.04.2015;c:42223;cleantech;2.6667;6
734;Adura Technologies;CA;San Francisco;94103;37.779281;-122.419236;San Francisco CA 94103;c:42497;01.01.2008;;16.07.2015;c:42497;cleantech;2.6667;5
147;Rhythm NewMedia;CA;Mountain View;;39.78373;-100.445882;Mountain View CA 94040-2573;c:15123;01.01.2005;;02.10.2016;c:15123;advertising;2.6667;28
397;Topsy Labs;CA;San Francisco;94105;37.775196;-122.419204;;c:23588;15.01.2007;;25.06.2018;c:23588;analytics;2.3333;18
667;Digit Wireless;MA;Burlington;1803;42.504817;-71.195611;Burlington MA 1803;c:38273;01.01.2000;04.10.2017;;c:38273;public_relations;1;2
143;Silver Tail Systems;CA;Menlo Park;94025;37.4280877;-122.143368;;c:15018;08.01.2008;;26.10.2018;c:15018;analytics;2.6667;11
649;Tatara Systems;MA;Acton;1720;42.485093;-71.43284;Acton MA 1720;c:37335;01.01.2001;;11.11.2019;c:37335;mobile;2;4
558;Reliant Technologies;CA;Mountain View;94303;37.400115;-122.052208;;c:31559;01.01.2001;;25.05.2017;c:31559;biotech;3;9
1142;Atrua Technologies;CA;Campbell;95008;37.2624049;-121.9577052;;c:9665;01.01.2000;;18.05.2019;c:9665;mobile;3;6
302;Casabi;CA;Campbell;95008;37.293687;-121.934573;;c:18163;01.01.2004;;05.09.2018;c:18163;mobile;2.5;5
114;Peek & Co;NY;New York;10011;40.73901;-73.997259;New York NY 10011;c:14345;01.11.2007;27.04.2018;;c:14345;mobile;1;6
591;Bluefin Labs;MA;Cambridge;2139;42.3751;-71.105616;Cambridge MA 2139;c:33416;01.06.2008;;07.02.2016;c:33416;analytics;3.75;12
701;C2 Microsystems;CA;San Jose;95134;37.404788;-121.940842;San Jose CA 95134;c:40147;01.01.2004;27.06.2016;;c:40147;hardware;3;1
978;GoPollGo;CA;Palo Alto;94301;37.4210225;-122.1377411;;c:62269;01.01.2011;;22.11.2018;c:62269;web;2;5
201;Multigig;CA;Scotts Valley;95066;35.966068;-115.118671;;c:16273;01.01.2003;;12.02.2018;c:16273;semiconductor;3;5
665;Ortiva Wireless;CA;La Jolla;92037;32.833501;-117.26162;La Jolla CA 92037;c:38196;01.01.2004;;24.03.2017;c:38196;mobile;4;9
897;Sometrics;CA;El Segundo;90245;34.048857;-118.251343;;c:5411;01.09.2007;;15.05.2019;c:5411;games_video;3;10
899;Kima Labs;CA;San Francisco;94107;37.7869983;-122.400893;;c:54465;01.01.2010;;24.08.2017;c:54465;mobile;6;3
604;Chronicity;TX;Addison;75001;32.960431;-96.83026;Addison TX 75001;c:34267;01.09.2006;26.05.2018;;c:34267;consulting;1;0
15;Whiskey Media;CA;San Francisco;94111;40.730646;-73.986614;;c:1042;01.10.2007;;21.11.2015;c:1042;web;1;6
270;Jobfox;VA;McLean;22102;38.92719;-77.216969;;c:1756;01.03.2004;;09.01.2019;c:1756;web;2.3333;14
553;Natural Cleaners Colorado;CO;Avon;81620;39.6350086;-106.5213459;;c:31452;01.01.2005;08.07.2019;;c:31452;other;1;0
679;Gaikai;CA;Aliso Viejo;92656;33.570171;-117.710676;Aliso Viejo CA 92656;c:39101;01.11.2008;;22.11.2017;c:39101;games_video;3.6667;21
961;Blue Buzz Network;CA;San Francisco;94110;37.779281;-122.419236;San Francisco CA 94110;c:60186;01.01.2006;08.09.2018;;c:60186;news;1;1
1044;Max-Viz;OR;Portland;97224;45.520247;-122.674195;Portland OR 97224;c:74341;01.01.2001;;09.03.2018;c:74341;hardware;3;3
686;Cotendo;CA;Sunnyvale;94085;37.504764;-122.259568;;c:3950;01.01.2008;;21.08.2016;c:3950;software;3;9
965;Particle Code;CA;Palo Alto;;37.445586;-122.161929;Palo Alto CA 94301-1705;c:60457;01.05.2010;;11.06.2018;c:60457;software;1;3
1068;Flowgram;CA;San Francisco;94103;37.7710177;-122.4025976;;c:7748;01.06.2007;24.05.2015;;c:7748;web;1;1
628;JavaJobs;AR;Little Rock;72201;34.748528;-92.287158;Little Rock AR 72201;c:35903;01.01.1997;06.08.2015;;c:35903;software;1;1
1028;Behance;NY;New York;10012;40.74406;-74.004592;;c:714;01.02.2006;;27.03.2015;c:714;web;8;15
1125;Locu;MA;Cambridge;2142;42.3751;-71.105616;Cambridge MA 2142;c:90087;01.01.2011;;29.10.2019;c:90087;advertising;9;5
1137;dynaTrace software;MA;Waltham;2451;42.391389;-71.270987;;c:9373;01.01.2005;;07.10.2016;c:9373;software;1.6667;5
209;Socialbomb;NY;New York;10010;40.730646;-73.986614;New York NY 10010;c:16343;05.06.2008;;06.03.2018;c:16343;games_video;2;6
99;Imagine Communications;CA;San Diego;92130;32.9388917;-117.2398594;;c:13734;01.01.2005;;04.03.2015;c:13734;software;2.25;17
706;Univa UD;IL;Lisle;60188;41.808458;-88.073008;;c:4060;10.05.2004;;24.01.2019;c:4060;software;5.3333;4
936;Tutorspree;NY;New York;10013;40.7908157;-73.9722939;;c:58420;01.09.2010;15.02.2018;;c:58420;education;5;3
1089;OneRiot;CO;Boulder;80302;40.01621;-105.28131;;c:815;01.01.2006;;22.06.2017;c:815;advertising;3;14
726;Moonshoot;CA;Palo Alto;94303;37.440682;-122.123103;Palo Alto CA 94303;c:42112;01.01.2007;16.10.2016;;c:42112;web;1.5;6
191;ArcSight;CA;Cupertino;95014;37.31679;-122.05079;;c:16178;01.01.2000;;30.04.2016;c:16178;software;6;24
469;AGEIA Technologies;CA;Santa Clara;95051;37.354469;-121.990433;Santa Clara CA 95051;c:27021;01.01.2002;;12.10.2017;c:27021;semiconductor;7;1
742;U.S. Fiduciary;TX;Houston;77046;29.758938;-95.367697;Houston TX 77046;c:43133;01.01.2003;25.04.2018;;c:43133;other;2;4
442;Broadway Networks;CA;San Jose;95110;37.336191;-121.890583;San Jose CA 95110;c:25756;01.01.2006;13.09.2015;;c:25756;public_relations;1;3
290;Xelerated;CA;Santa Clara;95054;59.3352318;18.0571206;;c:17884;01.01.2000;;23.04.2019;c:17884;semiconductor;4.6667;4
347;Oodle;CA;San Mateo;94410;37.563585;-122.324621;;c:208;01.01.2004;;25.03.2015;c:208;social;2;17
28;The Climate Corporation;CA;San Francisco;94103;37.782809;-122.394354;;c:1078;01.01.2006;;28.06.2017;c:1078;cleantech;7.5;28
181;Kosmix;CA;Mountain View;94041;37.3867729;-122.0752224;;c:1600;01.01.2005;;27.01.2018;c:1600;web;2.75;26
53;Xtify Inc.;NY;New York;10003;40.729839;-73.991781;New York NY 10003;c:12071;01.04.2009;;26.08.2015;c:12071;mobile;2;9
414;Limerick BioPharma;CA;South San Francisco;94080;37.658713;-122.399382;;c:24681;01.01.2004;31.05.2018;;c:24681;biotech;1;4
1141;iSkoot;CA;San Francisco;94107;37.780134;-122.396744;;c:96;22.04.2005;;14.05.2015;c:96;mobile;4;10
157;Rudder;TX;Houston;77027;29.739322;-95.444747;;c:15509;01.10.2006;07.07.2016;;c:15509;web;1;3
879;Panvidea;NY;New York;10001;40.750519;-73.993494;New York NY 10001;c:52378;01.01.2007;;20.06.2015;c:52378;games_video;2;5
228;Sway;WI;Middleton;53562;43.090756;-89.522805;;c:167;03.12.2004;20.05.2015;;c:167;advertising;2;6
284;TRAFFIQ;NY;New York;10018;40.7429533;-73.9844611;;c:17758;06.09.2006;;07.07.2018;c:17758;advertising;2.3333;16
1099;Dexterra;WA;Bothell;98021;47.802184;-122.196307;;c:8339;01.01.2000;;29.01.2017;c:8339;mobile;5.6;9
352;CoTweet;CA;San Francisco;94107;37.7405936;-122.3764714;;c:21343;01.01.2009;;18.12.2014;c:21343;advertising;6;9
721;Reef Point Systems;MA;Burlington;1803;42.504817;-71.195611;Burlington MA 1803;c:41747;01.01.1998;24.08.2019;;c:41747;security;2.6667;1
557;Paracor Medical;CA;Sunnyvale;94089;37.408261;-122.01592;;c:31549;01.01.1999;30.03.2016;;c:31549;biotech;1;5
589;Causata;CA;San Francisco;94404;37.556732;-122.288378;;c:33198;01.01.2009;;19.09.2019;c:33198;software;1;12
462;Asempra Technologies;CA;Santa Clara;95054;37.386778;-121.966277;Santa Clara CA 95054;c:26702;01.01.2003;;05.12.2017;c:26702;security;3;4
